Title="Field"
Variables="X","Y","DN","W","K","Omega","T","S","phi"
Zone I=52 J=52 F=POINT
   -1.214864E-02	    6.022430E-05	    0.000000E+00	    0.000000E+00	    0.000000E+00	    3.039697E+08	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.214840E-02	    7.587059E-05	    0.000000E+00	    0.000000E+00	    0.000000E+00	    3.039697E+08	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.214760E-02	    1.201162E-04	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.212788E+08	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.214604E-02	    1.887791E-04	    0.000000E+00	    0.000000E+00	    0.000000E+00	    4.910171E+07	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.214292E-02	    2.931943E-04	    0.000000E+00	    0.000000E+00	    0.000000E+00	    2.035722E+07	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.213664E-02	    4.481479E-04	    0.000000E+00	    0.000000E+00	    0.000000E+00	    8.714137E+06	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.212408E-02	    6.717413E-04	    0.000000E+00	    0.000000E+00	    0.000000E+00	    3.878976E+06	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.209956E-02	    9.844691E-04	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.806311E+06	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.205344E-02	    1.407248E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    8.842149E+05	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.197068E-02	    1.958259E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    4.567638E+05	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.182998E-02	    2.648730E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    2.497601E+05	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.160451E-02	    3.478208E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.449064E+05	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.126508E-02	    4.430482E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    8.935657E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.078595E-02	    5.471869E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    5.861490E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.015216E-02	    6.553542E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    4.088724E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -9.365676E-03	    7.618437E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    3.027364E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -8.447592E-03	    8.611236E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    2.370851E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -7.434908E-03	    9.488112E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.953829E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -6.373132E-03	    1.022286E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.683753E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -5.307702E-03	    1.080785E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.506900E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -4.277189E-03	    1.125075E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.390934E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -3.309761E-03	    1.156901E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.315691E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -2.422724E-03	    1.178450E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.268164E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.624046E-03	    1.191947E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.239700E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -9.147101E-04	    1.199402E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.224387E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -2.910617E-04	    1.202501E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.218105E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    2.910617E-04	    1.202501E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.218105E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    9.147101E-04	    1.199402E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.224387E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.624046E-03	    1.191947E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.239700E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    2.422724E-03	    1.178450E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.268164E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    3.309761E-03	    1.156901E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.315691E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    4.277189E-03	    1.125075E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.390934E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    5.307702E-03	    1.080785E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.506900E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    6.373132E-03	    1.022286E-02	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.683753E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    7.434908E-03	    9.488112E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.953829E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    8.447592E-03	    8.611236E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    2.370851E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    9.365676E-03	    7.618437E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    3.027364E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.015216E-02	    6.553542E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    4.088724E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.078595E-02	    5.471869E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    5.861490E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.126508E-02	    4.430482E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    8.935657E+04	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.160451E-02	    3.478208E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.449064E+05	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.182998E-02	    2.648730E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    2.497601E+05	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.197068E-02	    1.958259E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    4.567638E+05	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.205344E-02	    1.407248E-03	    0.000000E+00	    0.000000E+00	    0.000000E+00	    8.842149E+05	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.209956E-02	    9.844691E-04	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.806311E+06	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.212408E-02	    6.717413E-04	    0.000000E+00	    0.000000E+00	    0.000000E+00	    3.878976E+06	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.213664E-02	    4.481479E-04	    0.000000E+00	    0.000000E+00	    0.000000E+00	    8.714137E+06	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.214292E-02	    2.931943E-04	    0.000000E+00	    0.000000E+00	    0.000000E+00	    2.035722E+07	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.214604E-02	    1.887791E-04	    0.000000E+00	    0.000000E+00	    0.000000E+00	    4.910171E+07	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.214760E-02	    1.201162E-04	    0.000000E+00	    0.000000E+00	    0.000000E+00	    1.212788E+08	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.214840E-02	    7.587059E-05	    0.000000E+00	    0.000000E+00	    0.000000E+00	    3.039697E+08	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
    1.214864E-02	    6.022430E-05	    0.000000E+00	    0.000000E+00	    0.000000E+00	    3.039697E+08	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.214823E-02	    6.021683E-05	    0.000000E+00	    0.000000E+00	    0.000000E+00	    3.039697E+08	    0.000000E+00	    0.000000E+00	   -1.000000E+00	
   -1.214788E-02	    7.586052E-05	    5.130147E-07	    3.478114E-06	    1.389593E-12	    3.039697E+08	    0.000000E+00	    4.597965E+01	   -1.000000E+00	
   -1.214679E-02	    1.200973E-04	    8.121804E-07	    1.110257E-05	    3.536302E-12	    1.212788E+08	    0.000000E+00	    1.868011E+02	   -1.000000E+00	
   -1.214476E-02	    1.887422E-04	    1.276429E-06	    2.090595E-05	    1.253428E-11	    4.910171E+07	    0.000000E+00	    2.681181E+02	   -1.000000E+00	
   -1.214094E-02	    2.931200E-04	    1.982375E-06	    3.459066E-05	    3.431508E-11	    2.035722E+07	    0.000000E+00	    3.042657E+02	   -1.000000E+00	
   -1.213361E-02	    4.479957E-04	    3.029932E-06	    5.417667E-05	    8.417955E-11	    8.714137E+06	    0.000000E+00	    3.194168E+02	   -1.000000E+00	
   -1.211955E-02	    6.714295E-04	    4.541366E-06	    8.203164E-05	    1.930089E-10	    3.878976E+06	    0.000000E+00	    3.258603E+02	   -1.000000E+00	
   -1.209293E-02	    9.838410E-04	    6.655010E-06	    1.207886E-04	    4.185236E-10	    1.806311E+06	    0.000000E+00	    3.288329E+02	   -1.000000E+00	
   -1.204401E-02	    1.406019E-03	    9.511874E-06	    1.731195E-04	    8.598932E-10	    8.842149E+05	    0.000000E+00	    3.304319E+02	   -1.000000E+00	
   -1.195765E-02	    1.955950E-03	    1.323424E-05	    2.413465E-04	    1.671712E-09	    4.567638E+05	    0.000000E+00	    3.314493E+02	   -1.000000E+00	
   -1.181256E-02	    2.644593E-03	    1.789713E-05	    3.268979E-04	    3.068186E-09	    2.497601E+05	    0.000000E+00	    3.321272E+02	   -1.000000E+00	
   -1.158209E-02	    3.471175E-03	    2.349639E-05	    4.296793E-04	    5.303657E-09	    1.449064E+05	    0.000000E+00	    3.324674E+02	   -1.000000E+00	
   -1.123737E-02	    4.419185E-03	    2.992139E-05	    5.475716E-04	    8.618721E-09	    8.935657E+04	    0.000000E+00	    3.324367E+02	   -1.000000E+00	
