Title="Fields"
Variables="X""Y""Velocity""Viscosity""Density"
Zone I=52 J=52 F=POINT
   -1.214985E-02	    6.023331E-05	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.214976E-02	    7.588291E-05	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.214941E-02	    1.201401E-04	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.214853E-02	    1.888273E-04	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.214646E-02	    2.932944E-04	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.214172E-02	    4.483581E-04	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.213139E-02	    6.721802E-04	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.210998E-02	    9.853660E-04	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.206802E-02	    1.409020E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.199060E-02	    1.961617E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.185642E-02	    2.654783E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.163841E-02	    3.488544E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.130687E-02	    4.447143E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.083529E-02	    5.497176E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.020773E-02	    6.589745E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -9.425249E-03	    7.667280E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -8.508323E-03	    8.673577E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -7.493806E-03	    9.563753E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -6.427537E-03	    1.031064E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -5.355612E-03	    1.090596E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -4.317385E-03	    1.135705E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -3.341750E-03	    1.168140E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -2.446578E-03	    1.190112E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.640220E-03	    1.203878E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -9.238769E-04	    1.211482E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -2.939862E-04	    1.214644E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    2.939862E-04	    1.214644E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    9.238769E-04	    1.211482E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.640220E-03	    1.203878E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    2.446578E-03	    1.190112E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    3.341750E-03	    1.168140E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    4.317385E-03	    1.135705E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    5.355612E-03	    1.090596E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    6.427537E-03	    1.031064E-02	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    7.493806E-03	    9.563753E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    8.508323E-03	    8.673577E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    9.425249E-03	    7.667280E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.020773E-02	    6.589745E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.083529E-02	    5.497176E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.130687E-02	    4.447143E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.163841E-02	    3.488544E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.185642E-02	    2.654783E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.199060E-02	    1.961617E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.206802E-02	    1.409020E-03	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.210998E-02	    9.853660E-04	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.213139E-02	    6.721802E-04	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.214172E-02	    4.483581E-04	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.214646E-02	    2.932944E-04	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.214853E-02	    1.888273E-04	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.214941E-02	    1.201401E-04	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.214976E-02	    7.588291E-05	    0.000000E+00	    1.000000E-03	    1.000000E+03	
    1.214985E-02	    6.023331E-05	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.214944E-02	    6.022988E-05	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.214925E-02	    7.587793E-05	    2.608070E-06	    1.000000E-03	    1.000000E+03	
   -1.214859E-02	    1.201292E-04	    8.323849E-06	    1.000000E-03	    1.000000E+03	
   -1.214725E-02	    1.888030E-04	    1.566871E-05	    1.000000E-03	    1.000000E+03	
   -1.214446E-02	    2.932395E-04	    2.591480E-05	    1.000000E-03	    1.000000E+03	
   -1.213868E-02	    4.482352E-04	    4.057061E-05	    1.000000E-03	    1.000000E+03	
   -1.212683E-02	    6.719117E-04	    6.140294E-05	    1.000000E-03	    1.000000E+03	
   -1.210330E-02	    9.847997E-04	    9.037533E-05	    1.000000E-03	    1.000000E+03	
   -1.205851E-02	    1.407877E-03	    1.294805E-04	    1.000000E-03	    1.000000E+03	
   -1.197744E-02	    1.959419E-03	    1.804555E-04	    1.000000E-03	    1.000000E+03	
   -1.183881E-02	    2.650781E-03	    2.443926E-04	    1.000000E-03	    1.000000E+03	
   -1.161571E-02	    3.481661E-03	    3.212985E-04	    1.000000E-03	    1.000000E+03	
   -1.127878E-02	    4.435991E-03	    4.097111E-04	    1.000000E-03	    1.000000E+03	
   -1.080204E-02	    5.480176E-03	    5.065309E-04	    1.000000E-03	    1.000000E+03	
   -1.017020E-02	    6.565361E-03	    6.072276E-04	    1.000000E-03	    1.000000E+03	
   -9.384949E-03	    7.634319E-03	    7.064771E-04	    1.000000E-03	    1.000000E+03	
   -8.467191E-03	    8.631447E-03	    7.990942E-04	    1.000000E-03	    1.000000E+03	
   -7.453881E-03	    9.512579E-03	    8.809517E-04	    1.000000E-03	    1.000000E+03	
   -6.390633E-03	    1.025120E-02	    9.495670E-04	    1.000000E-03	    1.000000E+03	
   -5.323099E-03	    1.083950E-02	    1.004202E-03	    1.000000E-03	    1.000000E+03	
   -4.290097E-03	    1.128501E-02	    1.045557E-03	    1.000000E-03	    1.000000E+03	
   -3.320029E-03	    1.160521E-02	    1.075255E-03	    1.000000E-03	    1.000000E+03	
   -2.430378E-03	    1.182205E-02	    1.095342E-03	    1.000000E-03	    1.000000E+03	
   -1.629235E-03	    1.195787E-02	    1.107896E-03	    1.000000E-03	    1.000000E+03	
   -9.176506E-04	    1.203290E-02	    1.114799E-03	    1.000000E-03	    1.000000E+03	
   -2.919998E-04	    1.206409E-02	    1.117627E-03	    1.000000E-03	    1.000000E+03	
    2.919998E-04	    1.206409E-02	    1.117627E-03	    1.000000E-03	    1.000000E+03	
    9.176506E-04	    1.203290E-02	    1.114799E-03	    1.000000E-03	    1.000000E+03	
    1.629235E-03	    1.195787E-02	    1.107896E-03	    1.000000E-03	    1.000000E+03	
    2.430378E-03	    1.182205E-02	    1.095342E-03	    1.000000E-03	    1.000000E+03	
    3.320029E-03	    1.160521E-02	    1.075255E-03	    1.000000E-03	    1.000000E+03	
    4.290097E-03	    1.128501E-02	    1.045557E-03	    1.000000E-03	    1.000000E+03	
    5.323099E-03	    1.083950E-02	    1.004202E-03	    1.000000E-03	    1.000000E+03	
    6.390633E-03	    1.025120E-02	    9.495670E-04	    1.000000E-03	    1.000000E+03	
    7.453881E-03	    9.512579E-03	    8.809517E-04	    1.000000E-03	    1.000000E+03	
    8.467191E-03	    8.631447E-03	    7.990942E-04	    1.000000E-03	    1.000000E+03	
    9.384949E-03	    7.634319E-03	    7.064771E-04	    1.000000E-03	    1.000000E+03	
    1.017020E-02	    6.565361E-03	    6.072276E-04	    1.000000E-03	    1.000000E+03	
    1.080204E-02	    5.480176E-03	    5.065309E-04	    1.000000E-03	    1.000000E+03	
    1.127878E-02	    4.435991E-03	    4.097111E-04	    1.000000E-03	    1.000000E+03	
    1.161571E-02	    3.481661E-03	    3.212985E-04	    1.000000E-03	    1.000000E+03	
    1.183881E-02	    2.650781E-03	    2.443926E-04	    1.000000E-03	    1.000000E+03	
    1.197744E-02	    1.959419E-03	    1.804555E-04	    1.000000E-03	    1.000000E+03	
    1.205851E-02	    1.407877E-03	    1.294805E-04	    1.000000E-03	    1.000000E+03	
    1.210330E-02	    9.847997E-04	    9.037533E-05	    1.000000E-03	    1.000000E+03	
    1.212683E-02	    6.719117E-04	    6.140294E-05	    1.000000E-03	    1.000000E+03	
    1.213868E-02	    4.482352E-04	    4.057061E-05	    1.000000E-03	    1.000000E+03	
    1.214446E-02	    2.932395E-04	    2.591480E-05	    1.000000E-03	    1.000000E+03	
    1.214725E-02	    1.888030E-04	    1.566871E-05	    1.000000E-03	    1.000000E+03	
    1.214859E-02	    1.201292E-04	    8.323849E-06	    1.000000E-03	    1.000000E+03	
    1.214925E-02	    7.587793E-05	    2.608070E-06	    1.000000E-03	    1.000000E+03	
    1.214944E-02	    6.022988E-05	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.214849E-02	    6.021126E-05	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.214805E-02	    7.585293E-05	    8.640810E-06	    1.000000E-03	    1.000000E+03	
   -1.214670E-02	    1.200827E-04	    2.757959E-05	    1.000000E-03	    1.000000E+03	
   -1.214428E-02	    1.887132E-04	    5.191142E-05	    1.000000E-03	    1.000000E+03	
   -1.213985E-02	    2.930603E-04	    8.584443E-05	    1.000000E-03	    1.000000E+03	
   -1.213163E-02	    4.478714E-04	    1.343611E-04	    1.000000E-03	    1.000000E+03	
   -1.211628E-02	    6.711718E-04	    2.032828E-04	    1.000000E-03	    1.000000E+03	
   -1.208787E-02	    9.833170E-04	    2.990540E-04	    1.000000E-03	    1.000000E+03	
   -1.203654E-02	    1.404988E-03	    4.281710E-04	    1.000000E-03	    1.000000E+03	
   -1.194710E-02	    1.954003E-03	    5.962235E-04	    1.000000E-03	    1.000000E+03	
   -1.179828E-02	    2.641094E-03	    8.066001E-04	    1.000000E-03	    1.000000E+03	
   -1.156353E-02	    3.465219E-03	    1.059049E-03	    1.000000E-03	    1.000000E+03	
   -1.121431E-02	    4.409613E-03	    1.348462E-03	    1.000000E-03	    1.000000E+03	
   -1.072585E-02	    5.440268E-03	    1.664409E-03	    1.000000E-03	    1.000000E+03	
   -1.008439E-02	    6.508462E-03	    1.991917E-03	    1.000000E-03	    1.000000E+03	
   -9.292997E-03	    7.557772E-03	    2.313633E-03	    1.000000E-03	    1.000000E+03	
   -8.373516E-03	    8.533981E-03	    2.612880E-03	    1.000000E-03	    1.000000E+03	
   -7.363100E-03	    9.394554E-03	    2.876585E-03	    1.000000E-03	    1.000000E+03	
   -6.306838E-03	    1.011445E-02	    3.097067E-03	    1.000000E-03	    1.000000E+03	
   -5.249351E-03	    1.068685E-02	    3.272260E-03	    1.000000E-03	    1.000000E+03	
   -4.228253E-03	    1.111976E-02	    3.404647E-03	    1.000000E-03	    1.000000E+03	
   -3.270831E-03	    1.143059E-02	    3.499603E-03	    1.000000E-03	    1.000000E+03	
   -2.393701E-03	    1.164095E-02	    3.563769E-03	    1.000000E-03	    1.000000E+03	
   -1.604370E-03	    1.177265E-02	    3.603849E-03	    1.000000E-03	    1.000000E+03	
   -9.035590E-04	    1.184538E-02	    3.625875E-03	    1.000000E-03	    1.000000E+03	
   -2.875043E-04	    1.187562E-02	    3.634892E-03	    1.000000E-03	    1.000000E+03	
    2.875043E-04	    1.187562E-02	    3.634892E-03	    1.000000E-03	    1.000000E+03	
    9.035590E-04	    1.184538E-02	    3.625875E-03	    1.000000E-03	    1.000000E+03	
    1.604370E-03	    1.177265E-02	    3.603849E-03	    1.000000E-03	    1.000000E+03	
    2.393701E-03	    1.164095E-02	    3.563769E-03	    1.000000E-03	    1.000000E+03	
    3.270831E-03	    1.143059E-02	    3.499603E-03	    1.000000E-03	    1.000000E+03	
    4.228253E-03	    1.111976E-02	    3.404647E-03	    1.000000E-03	    1.000000E+03	
    5.249351E-03	    1.068685E-02	    3.272260E-03	    1.000000E-03	    1.000000E+03	
    6.306838E-03	    1.011445E-02	    3.097067E-03	    1.000000E-03	    1.000000E+03	
    7.363100E-03	    9.394554E-03	    2.876585E-03	    1.000000E-03	    1.000000E+03	
    8.373516E-03	    8.533981E-03	    2.612880E-03	    1.000000E-03	    1.000000E+03	
    9.292997E-03	    7.557772E-03	    2.313633E-03	    1.000000E-03	    1.000000E+03	
    1.008439E-02	    6.508462E-03	    1.991917E-03	    1.000000E-03	    1.000000E+03	
    1.072585E-02	    5.440268E-03	    1.664409E-03	    1.000000E-03	    1.000000E+03	
    1.121431E-02	    4.409613E-03	    1.348462E-03	    1.000000E-03	    1.000000E+03	
    1.156353E-02	    3.465219E-03	    1.059049E-03	    1.000000E-03	    1.000000E+03	
    1.179828E-02	    2.641094E-03	    8.066001E-04	    1.000000E-03	    1.000000E+03	
    1.194710E-02	    1.954003E-03	    5.962235E-04	    1.000000E-03	    1.000000E+03	
    1.203654E-02	    1.404988E-03	    4.281710E-04	    1.000000E-03	    1.000000E+03	
    1.208787E-02	    9.833170E-04	    2.990540E-04	    1.000000E-03	    1.000000E+03	
    1.211628E-02	    6.711718E-04	    2.032828E-04	    1.000000E-03	    1.000000E+03	
    1.213163E-02	    4.478714E-04	    1.343611E-04	    1.000000E-03	    1.000000E+03	
    1.213985E-02	    2.930603E-04	    8.584443E-05	    1.000000E-03	    1.000000E+03	
    1.214428E-02	    1.887132E-04	    5.191142E-05	    1.000000E-03	    1.000000E+03	
    1.214670E-02	    1.200827E-04	    2.757959E-05	    1.000000E-03	    1.000000E+03	
    1.214805E-02	    7.585293E-05	    8.640810E-06	    1.000000E-03	    1.000000E+03	
    1.214849E-02	    6.021126E-05	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.214725E-02	    6.016429E-05	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.214649E-02	    7.579175E-05	    1.653347E-05	    1.000000E-03	    1.000000E+03	
   -1.214422E-02	    1.199769E-04	    5.277476E-05	    1.000000E-03	    1.000000E+03	
   -1.214039E-02	    1.885249E-04	    9.932617E-05	    1.000000E-03	    1.000000E+03	
   -1.213382E-02	    2.927161E-04	    1.642255E-04	    1.000000E-03	    1.000000E+03	
   -1.212242E-02	    4.472279E-04	    2.569739E-04	    1.000000E-03	    1.000000E+03	
   -1.210249E-02	    6.699538E-04	    3.886425E-04	    1.000000E-03	    1.000000E+03	
   -1.206773E-02	    9.810134E-04	    5.714338E-04	    1.000000E-03	    1.000000E+03	
   -1.200791E-02	    1.400696E-03	    8.175566E-04	    1.000000E-03	    1.000000E+03	
   -1.190762E-02	    1.946225E-03	    1.137361E-03	    1.000000E-03	    1.000000E+03	
   -1.174564E-02	    2.627527E-03	    1.536857E-03	    1.000000E-03	    1.000000E+03	
   -1.149593E-02	    3.442626E-03	    2.014999E-03	    1.000000E-03	    1.000000E+03	
   -1.113101E-02	    4.373894E-03	    2.561486E-03	    1.000000E-03	    1.000000E+03	
   -1.062774E-02	    5.386849E-03	    3.156049E-03	    1.000000E-03	    1.000000E+03	
   -9.974222E-03	    6.432998E-03	    3.770142E-03	    1.000000E-03	    1.000000E+03	
   -9.175319E-03	    7.457009E-03	    4.371177E-03	    1.000000E-03	    1.000000E+03	
   -8.253981E-03	    8.406453E-03	    4.928283E-03	    1.000000E-03	    1.000000E+03	
   -7.247557E-03	    9.240863E-03	    5.417662E-03	    1.000000E-03	    1.000000E+03	
   -6.200414E-03	    9.937032E-03	    5.825708E-03	    1.000000E-03	    1.000000E+03	
   -5.155847E-03	    1.048938E-02	    6.149208E-03	    1.000000E-03	    1.000000E+03	
   -4.149943E-03	    1.090642E-02	    6.393235E-03	    1.000000E-03	    1.000000E+03	
   -3.208592E-03	    1.120549E-02	    6.568034E-03	    1.000000E-03	    1.000000E+03	
   -2.347330E-03	    1.140770E-02	    6.686042E-03	    1.000000E-03	    1.000000E+03	
   -1.572945E-03	    1.153424E-02	    6.759701E-03	    1.000000E-03	    1.000000E+03	
   -8.857541E-04	    1.160409E-02	    6.800162E-03	    1.000000E-03	    1.000000E+03	
   -2.818248E-04	    1.163313E-02	    6.816716E-03	    1.000000E-03	    1.000000E+03	
    2.818248E-04	    1.163313E-02	    6.816716E-03	    1.000000E-03	    1.000000E+03	
    8.857541E-04	    1.160409E-02	    6.800162E-03	    1.000000E-03	    1.000000E+03	
    1.572945E-03	    1.153424E-02	    6.759701E-03	    1.000000E-03	    1.000000E+03	
    2.347330E-03	    1.140770E-02	    6.686042E-03	    1.000000E-03	    1.000000E+03	
    3.208592E-03	    1.120549E-02	    6.568034E-03	    1.000000E-03	    1.000000E+03	
    4.149943E-03	    1.090642E-02	    6.393235E-03	    1.000000E-03	    1.000000E+03	
    5.155847E-03	    1.048938E-02	    6.149208E-03	    1.000000E-03	    1.000000E+03	
    6.200414E-03	    9.937032E-03	    5.825708E-03	    1.000000E-03	    1.000000E+03	
    7.247557E-03	    9.240863E-03	    5.417662E-03	    1.000000E-03	    1.000000E+03	
    8.253981E-03	    8.406453E-03	    4.928283E-03	    1.000000E-03	    1.000000E+03	
    9.175319E-03	    7.457009E-03	    4.371177E-03	    1.000000E-03	    1.000000E+03	
    9.974222E-03	    6.432998E-03	    3.770142E-03	    1.000000E-03	    1.000000E+03	
    1.062774E-02	    5.386849E-03	    3.156049E-03	    1.000000E-03	    1.000000E+03	
    1.113101E-02	    4.373894E-03	    2.561486E-03	    1.000000E-03	    1.000000E+03	
    1.149593E-02	    3.442626E-03	    2.014999E-03	    1.000000E-03	    1.000000E+03	
    1.174564E-02	    2.627527E-03	    1.536857E-03	    1.000000E-03	    1.000000E+03	
    1.190762E-02	    1.946225E-03	    1.137361E-03	    1.000000E-03	    1.000000E+03	
    1.200791E-02	    1.400696E-03	    8.175566E-04	    1.000000E-03	    1.000000E+03	
    1.206773E-02	    9.810134E-04	    5.714338E-04	    1.000000E-03	    1.000000E+03	
    1.210249E-02	    6.699538E-04	    3.886425E-04	    1.000000E-03	    1.000000E+03	
    1.212242E-02	    4.472279E-04	    2.569739E-04	    1.000000E-03	    1.000000E+03	
    1.213382E-02	    2.927161E-04	    1.642255E-04	    1.000000E-03	    1.000000E+03	
    1.214039E-02	    1.885249E-04	    9.932617E-05	    1.000000E-03	    1.000000E+03	
    1.214422E-02	    1.199769E-04	    5.277476E-05	    1.000000E-03	    1.000000E+03	
    1.214649E-02	    7.579175E-05	    1.653347E-05	    1.000000E-03	    1.000000E+03	
    1.214725E-02	    6.016429E-05	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.214564E-02	    6.006503E-05	    0.000000E+00	    1.000000E-03	    1.000000E+03	
   -1.214446E-02	    7.566410E-05	    2.677445E-05	    1.000000E-03	    1.000000E+03	
   -1.214101E-02	    1.197631E-04	    8.547039E-05	    1.000000E-03	    1.000000E+03	
   -1.213534E-02	    1.881606E-04	    1.608441E-04	    1.000000E-03	    1.000000E+03	
   -1.212599E-02	    2.920834E-04	    2.658829E-04	    1.000000E-03	    1.000000E+03	
   -1.211047E-02	    4.461094E-04	    4.159061E-04	    1.000000E-03	    1.000000E+03	
   -1.208464E-02	    6.679505E-04	    6.287044E-04	    1.000000E-03	    1.000000E+03	
   -1.204169E-02	    9.774106E-04	    9.237766E-04	    1.000000E-03	    1.000000E+03	
   -1.197094E-02	    1.394264E-03	    1.320444E-03	    1.000000E-03	    1.000000E+03	
   -1.185674E-02	    1.934969E-03	    1.834772E-03	    1.000000E-03	    1.000000E+03	
   -1.167798E-02	    2.608429E-03	    2.475542E-03	    1.000000E-03	    1.000000E+03	
   -1.140933E-02	    3.411506E-03	    3.239954E-03	    1.000000E-03	    1.000000E+03	
   -1.102469E-02	    4.325542E-03	    4.110301E-03	    1.000000E-03	    1.000000E+03	
   -1.050299E-02	    5.315540E-03	    5.053205E-03	    1.000000E-03	    1.000000E+03	
   -9.834727E-03	    6.333404E-03	    6.022710E-03	    1.000000E-03	    1.000000E+03	
   -9.026901E-03	    7.325254E-03	    6.967316E-03	    1.000000E-03	    1.000000E+03	
   -8.103776E-03	    8.240950E-03	    7.839109E-03	    1.000000E-03	    1.000000E+03	
   -7.102837E-03	    9.042598E-03	    8.601932E-03	    1.000000E-03	    1.000000E+03	
   -6.067476E-03	    9.709225E-03	    9.235842E-03	    1.000000E-03	    1.000000E+03	
   -5.039300E-03	    1.023671E-02	    9.737026E-03	    1.000000E-03	    1.000000E+03	
   -4.052492E-03	    1.063415E-02	    1.011428E-02	    1.000000E-03	    1.000000E+03	
   -3.131230E-03	    1.091872E-02	    1.038407E-02	    1.000000E-03	    1.000000E+03	
   -2.289738E-03	    1.111093E-02	    1.056600E-02	    1.000000E-03	    1.000000E+03	
   -1.533935E-03	    1.123111E-02	    1.067946E-02	    1.000000E-03	    1.000000E+03	
   -8.636569E-04	    1.129743E-02	    1.074175E-02	    1.000000E-03	    1.000000E+03	
   -2.747769E-04	    1.132499E-02	    1.076722E-02	    1.000000E-03	    1.000000E+03	
    2.747769E-04	    1.132499E-02	    1.076722E-02	    1.000000E-03	    1.000000E+03	
    8.636569E-04	    1.129743E-02	    1.074175E-02	    1.000000E-03	    1.000000E+03	
    1.533935E-03	    1.123111E-02	    1.067946E-02	    1.000000E-03	    1.000000E+03	
    2.289738E-03	    1.111093E-02	    1.056600E-02	    1.000000E-03	    1.000000E+03	
    3.131230E-03	    1.091872E-02	    1.038407E-02	    1.000000E-03	    1.000000E+03	
    4.052492E-03	    1.063415E-02	    1.011428E-02	    1.000000E-03	    1.000000E+03	
    5.039300E-03	    1.023671E-02	    9.737026E-03	    1.000000E-03	    1.000000E+03	
    6.067476E-03	    9.709225E-03	    9.235842E-03	    1.000000E-03	    1.000000E+03	
    7.102837E-03	    9.042598E-03	    8.601932E-03	    1.000000E-03	    1.000000E+03	
    8.103776E-03	    8.240950E-03	    7.839109E-03	    1.000000E-03	    1.000000E+03	
    9.026901E-03	    7.325254E-03	    6.967316E-03	    1.000000E-03	    1.000000E+03	
    9.834727E-03	    6.333404E-03	    6.022710E-03	    1.000000E-03	    1.000000E+03	
    1.050299E-02	    5.315540E-03	    5.053205E-03	    1.000000E-03	    1.000000E+03	
    1.102469E-02	    4.325542E-03	    4.110301E-03	    1.000000E-03	    1.000000E+03	
    1.140933E-02	    3.411506E-03	    3.239954E-03	    1.000000E-03	    1.000000E+03	
    1.167798E-02	    2.608429E-03	    2.475542E-03	    1.000000E-03	    1.000000E+03	
    1.185674E-02	    1.934969E-03	    1.834772E-03	    1.000000E-03	    1.000000E+03	
    1.197094E-02	    1.394264E-03	    1.320444E-03	    1.000000E-03	    1.000000E+03	
    1.204169E-02	    9.774106E-04	    9.237766E-04	    1.000000E-03	    1.000000E+03	
    1.208464E-02	    6.679505E-04	    6.287044E-04	    1.000000E-03	    1.000000E+03	
    1.211047E-02	    4.461094E-04	    4.159061E-04	    1.000000E-03	    1.000000E+03	
