Title="Mesh"
Variables="X","Y"
Zone I=22 J=22 F=POINT
   -1.269984E-02	    6.295992E-05	
   -1.269951E-02	    1.115595E-04	
   -1.269551E-02	    3.377112E-04	
   -1.266636E-02	    9.237647E-04	
   -1.251140E-02	    2.180578E-03	
   -1.194241E-02	    4.320733E-03	
   -1.053657E-02	    7.090185E-03	
   -8.190766E-03	    9.705738E-03	
   -5.414579E-03	    1.148792E-02	
   -2.862947E-03	    1.237310E-02	
   -8.543281E-04	    1.267123E-02	
    8.543281E-04	    1.267123E-02	
    2.862947E-03	    1.237310E-02	
    5.414579E-03	    1.148792E-02	
    8.190766E-03	    9.705738E-03	
    1.053657E-02	    7.090185E-03	
    1.194241E-02	    4.320733E-03	
    1.251140E-02	    2.180578E-03	
    1.266636E-02	    9.237647E-04	
    1.269551E-02	    3.377112E-04	
    1.269951E-02	    1.115595E-04	
    1.269984E-02	    6.295992E-05	
   -1.269851E-02	    6.293915E-05	
   -1.269715E-02	    1.115136E-04	
   -1.268835E-02	    3.374450E-04	
   -1.264685E-02	    9.221348E-04	
   -1.246601E-02	    2.172179E-03	
   -1.185688E-02	    4.288823E-03	
   -1.041330E-02	    7.005660E-03	
   -8.060155E-03	    9.548822E-03	
   -5.312681E-03	    1.126919E-02	
   -2.805001E-03	    1.211994E-02	
   -8.366286E-04	    1.240593E-02	
    8.366286E-04	    1.240593E-02	
    2.805001E-03	    1.211994E-02	
    5.312681E-03	    1.126919E-02	
    8.060155E-03	    9.548822E-03	
    1.041330E-02	    7.005660E-03	
    1.185688E-02	    4.288823E-03	
    1.246601E-02	    2.172179E-03	
    1.264685E-02	    9.221348E-04	
    1.268835E-02	    3.374450E-04	
    1.269715E-02	    1.115136E-04	
    1.269851E-02	    6.293915E-05	
   -1.269462E-02	    6.271661E-05	
   -1.269025E-02	    1.110931E-04	
   -1.266753E-02	    3.358031E-04	
   -1.259031E-02	    9.150462E-04	
   -1.233551E-02	    2.142495E-03	
   -1.161427E-02	    4.187495E-03	
   -1.006970E-02	    6.752618E-03	
   -7.701947E-03	    9.094980E-03	
   -5.036251E-03	    1.064833E-02	
   -2.648647E-03	    1.140739E-02	
   -7.889562E-04	    1.166123E-02	
    7.889562E-04	    1.166123E-02	
    2.648647E-03	    1.140739E-02	
    5.036251E-03	    1.064833E-02	
    7.701947E-03	    9.094980E-03	
    1.006970E-02	    6.752618E-03	
    1.161427E-02	    4.187495E-03	
    1.233551E-02	    2.142495E-03	
    1.259031E-02	    9.150462E-04	
    1.266753E-02	    3.358031E-04	
    1.269025E-02	    1.110931E-04	
    1.269462E-02	    6.271661E-05	
   -1.268757E-02	    6.168991E-05	
   -1.267778E-02	    1.092277E-04	
   -1.262997E-02	    3.295093E-04	
   -1.248909E-02	    8.933267E-04	
   -1.210580E-02	    2.069326E-03	
   -1.119894E-02	    3.973854E-03	
   -9.501467E-03	    6.270741E-03	
   -7.127801E-03	    8.283798E-03	
   -4.602227E-03	    9.576673E-03	
   -2.405608E-03	    1.019671E-02	
   -7.151017E-04	    1.040236E-02	
    7.151017E-04	    1.040236E-02	
    2.405608E-03	    1.019671E-02	
    4.602227E-03	    9.576673E-03	
    7.127801E-03	    8.283798E-03	
    9.501467E-03	    6.270741E-03	
    1.119894E-02	    3.973854E-03	
    1.210580E-02	    2.069326E-03	
    1.248909E-02	    8.933267E-04	
    1.262997E-02	    3.295093E-04	
    1.267778E-02	    1.092277E-04	
    1.268757E-02	    6.168991E-05	
   -1.267641E-02	    5.831053E-05	
   -1.265805E-02	    1.031742E-04	
   -1.257085E-02	    3.102738E-04	
   -1.233186E-02	    8.344937E-04	
   -1.175851E-02	    1.901529E-03	
   -1.059785E-02	    3.557690E-03	
   -8.720939E-03	    5.445109E-03	
   -6.374169E-03	    7.008298E-03	
   -4.048814E-03	    7.970574E-03	
   -2.099987E-03	    8.421060E-03	
   -6.226561E-04	    8.568945E-03	
    6.226561E-04	    8.568945E-03	
    2.099987E-03	    8.421060E-03	
    4.048814E-03	    7.970574E-03	
    6.374169E-03	    7.008298E-03	
    8.720939E-03	    5.445109E-03	
    1.059785E-02	    3.557690E-03	
    1.175851E-02	    1.901529E-03	
    1.233186E-02	    8.344937E-04	
    1.257085E-02	    3.102738E-04	
    1.265805E-02	    1.031742E-04	
    1.267641E-02	    5.831053E-05	
   -1.266234E-02	    5.033616E-05	
   -1.263320E-02	    8.898843E-05	
   -1.249695E-02	    2.665630E-04	
   -1.213879E-02	    7.098810E-04	
   -1.134727E-02	    1.585833E-03	
   -9.924876E-03	    2.879326E-03	
   -7.900979E-03	    4.263239E-03	
   -5.623079E-03	    5.342920E-03	
   -3.514861E-03	    5.979783E-03	
   -1.809555E-03	    6.271011E-03	
   -5.352418E-04	    6.365677E-03	
    5.352418E-04	    6.365677E-03	
    1.809555E-03	    6.271011E-03	
    3.514861E-03	    5.979783E-03	
    5.623079E-03	    5.342920E-03	
    7.900979E-03	    4.263239E-03	
    9.924876E-03	    2.879326E-03	
    1.134727E-02	    1.585833E-03	
    1.213879E-02	    7.098810E-04	
    1.249695E-02	    2.665630E-04	
