Title="Mesh"
Variables="X","Y"
Zone I=52 J=52 F=POINT
   -2.499969E-02	    1.239368E-04	
   -2.499951E-02	    1.561377E-04	
   -2.499878E-02	    2.472017E-04	
   -2.499698E-02	    3.885336E-04	
   -2.499272E-02	    6.034865E-04	
   -2.498297E-02	    9.225476E-04	
   -2.496171E-02	    1.383087E-03	
   -2.491765E-02	    2.027502E-03	
   -2.483132E-02	    2.899219E-03	
   -2.467202E-02	    4.036248E-03	
   -2.439592E-02	    5.462517E-03	
   -2.394734E-02	    7.178074E-03	
   -2.326517E-02	    9.150500E-03	
   -2.229484E-02	    1.131106E-02	
   -2.100356E-02	    1.355915E-02	
   -1.939352E-02	    1.577630E-02	
   -1.750684E-02	    1.784687E-02	
   -1.541935E-02	    1.967850E-02	
   -1.322538E-02	    2.121531E-02	
   -1.101978E-02	    2.244024E-02	
   -8.883508E-03	    2.336842E-02	
   -6.876028E-03	    2.403581E-02	
   -5.034110E-03	    2.448791E-02	
   -3.374938E-03	    2.477115E-02	
   -1.900981E-03	    2.492762E-02	
   -6.049098E-04	    2.499268E-02	
    6.049098E-04	    2.499268E-02	
    1.900981E-03	    2.492762E-02	
    3.374938E-03	    2.477115E-02	
    5.034110E-03	    2.448791E-02	
    6.876028E-03	    2.403581E-02	
    8.883508E-03	    2.336842E-02	
    1.101978E-02	    2.244024E-02	
    1.322538E-02	    2.121531E-02	
    1.541935E-02	    1.967850E-02	
    1.750684E-02	    1.784687E-02	
    1.939352E-02	    1.577630E-02	
    2.100356E-02	    1.355915E-02	
    2.229484E-02	    1.131106E-02	
    2.326517E-02	    9.150500E-03	
    2.394734E-02	    7.178074E-03	
    2.439592E-02	    5.462517E-03	
    2.467202E-02	    4.036248E-03	
    2.483132E-02	    2.899219E-03	
    2.491765E-02	    2.027502E-03	
    2.496171E-02	    1.383087E-03	
    2.498297E-02	    9.225476E-04	
    2.499272E-02	    6.034865E-04	
    2.499698E-02	    3.885336E-04	
    2.499878E-02	    2.472017E-04	
    2.499951E-02	    1.561377E-04	
    2.499969E-02	    1.239368E-04	
   -2.499885E-02	    1.239298E-04	
   -2.499845E-02	    1.561274E-04	
   -2.499710E-02	    2.471794E-04	
   -2.499434E-02	    3.884835E-04	
   -2.498861E-02	    6.033734E-04	
   -2.497670E-02	    9.222947E-04	
   -2.495232E-02	    1.382534E-03	
   -2.490391E-02	    2.026337E-03	
   -2.481174E-02	    2.896866E-03	
   -2.464495E-02	    4.031725E-03	
   -2.435970E-02	    5.454281E-03	
   -2.390065E-02	    7.163911E-03	
   -2.320737E-02	    9.127554E-03	
   -2.222641E-02	    1.127608E-02	
   -2.092633E-02	    1.350897E-02	
   -1.931059E-02	    1.570848E-02	
   -1.742220E-02	    1.776018E-02	
   -1.533720E-02	    1.957321E-02	
   -1.314945E-02	    2.109301E-02	
   -1.095288E-02	    2.230349E-02	
   -8.827360E-03	    2.322019E-02	
   -6.831335E-03	    2.387903E-02	
   -5.000778E-03	    2.432521E-02	
   -3.352335E-03	    2.460468E-02	
   -1.888170E-03	    2.475905E-02	
   -6.008225E-04	    2.482323E-02	
    6.008225E-04	    2.482323E-02	
    1.888170E-03	    2.475905E-02	
    3.352335E-03	    2.460468E-02	
    5.000778E-03	    2.432521E-02	
    6.831335E-03	    2.387903E-02	
    8.827360E-03	    2.322019E-02	
    1.095288E-02	    2.230349E-02	
    1.314945E-02	    2.109301E-02	
    1.533720E-02	    1.957321E-02	
    1.742220E-02	    1.776018E-02	
    1.931059E-02	    1.570848E-02	
    2.092633E-02	    1.350897E-02	
    2.222641E-02	    1.127608E-02	
    2.320737E-02	    9.127554E-03	
    2.390065E-02	    7.163911E-03	
    2.435970E-02	    5.454281E-03	
    2.464495E-02	    4.031725E-03	
    2.481174E-02	    2.896866E-03	
    2.490391E-02	    2.026337E-03	
    2.495232E-02	    1.382534E-03	
    2.497670E-02	    9.222947E-04	
    2.498861E-02	    6.033734E-04	
    2.499434E-02	    3.884835E-04	
    2.499710E-02	    2.471794E-04	
    2.499845E-02	    1.561274E-04	
    2.499885E-02	    1.239298E-04	
   -2.499690E-02	    1.238915E-04	
   -2.499599E-02	    1.560760E-04	
   -2.499320E-02	    2.470838E-04	
   -2.498822E-02	    3.882987E-04	
   -2.497912E-02	    6.030048E-04	
   -2.496220E-02	    9.215461E-04	
   -2.493061E-02	    1.381012E-03	
   -2.487216E-02	    2.023286E-03	
   -2.476655E-02	    2.890921E-03	
   -2.458252E-02	    4.020583E-03	
   -2.427630E-02	    5.434350E-03	
   -2.379328E-02	    7.130080E-03	
   -2.307471E-02	    9.073278E-03	
   -2.206965E-02	    1.119397E-02	
   -2.074976E-02	    1.339190E-02	
   -1.912139E-02	    1.555097E-02	
   -1.722946E-02	    1.755963E-02	
   -1.515041E-02	    1.933036E-02	
   -1.297703E-02	    2.081162E-02	
   -1.080113E-02	    2.198941E-02	
   -8.700110E-03	    2.288017E-02	
   -6.730105E-03	    2.351974E-02	
   -4.925311E-03	    2.395257E-02	
   -3.301172E-03	    2.422356E-02	
   -1.859175E-03	    2.437321E-02	
   -5.915727E-04	    2.443542E-02	
    5.915727E-04	    2.443542E-02	
    1.859175E-03	    2.437321E-02	
    3.301172E-03	    2.422356E-02	
    4.925311E-03	    2.395257E-02	
    6.730105E-03	    2.351974E-02	
    8.700110E-03	    2.288017E-02	
    1.080113E-02	    2.198941E-02	
    1.297703E-02	    2.081162E-02	
    1.515041E-02	    1.933036E-02	
    1.722946E-02	    1.755963E-02	
    1.912139E-02	    1.555097E-02	
    2.074976E-02	    1.339190E-02	
    2.206965E-02	    1.119397E-02	
    2.307471E-02	    9.073278E-03	
    2.379328E-02	    7.130080E-03	
    2.427630E-02	    5.434350E-03	
    2.458252E-02	    4.020583E-03	
    2.476655E-02	    2.890921E-03	
    2.487216E-02	    2.023286E-03	
    2.493061E-02	    1.381012E-03	
    2.496220E-02	    9.215461E-04	
    2.497912E-02	    6.030048E-04	
    2.498822E-02	    3.882987E-04	
    2.499320E-02	    2.470838E-04	
    2.499599E-02	    1.560760E-04	
    2.499690E-02	    1.238915E-04	
   -2.499434E-02	    1.237948E-04	
   -2.499277E-02	    1.559501E-04	
   -2.498811E-02	    2.468660E-04	
   -2.498022E-02	    3.879113E-04	
   -2.496670E-02	    6.022965E-04	
   -2.494324E-02	    9.202220E-04	
   -2.490224E-02	    1.378506E-03	
   -2.483072E-02	    2.018546E-03	
   -2.470764E-02	    2.882090E-03	
   -2.450127E-02	    4.004578E-03	
   -2.416798E-02	    5.406435E-03	
   -2.365418E-02	    7.083592E-03	
   -2.290332E-02	    8.999781E-03	
   -2.186777E-02	    1.108405E-02	
